graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path,Combinatorial features 
ranked_0_enzyme_mimicB1-501EN216a,318,1510,0.0299585342142333,9.49685534591195,2,16,0.550725785395597,0.0299585342142333,0.0504731861198738,11,4.99363133146837,
ranked_0_enzyme_mimicB1-501EN184b,331,1546,0.028307241600293,9.34138972809668,2,20,0.555440710235964,0.028307241600293,0.0606060606060606,18,5.94470383594251,
ranked_0_enzyme_mimicB1-501EN342c,346,1525,0.0255508084108235,8.8150289017341,2,17,0.588328128386781,0.0255508084108235,0.0492753623188406,26,9.40063667588171,
ranked_0_enzyme_mimicB1-501EN47c,331,1602,0.0293326009338094,9.6797583081571,4,18,0.551281624699965,0.0293326009338094,0.0545454545454545,12,5.2025084683695,
ranked_0_enzyme_mimicB1-501EN158c,334,1619,0.0291129452806099,9.69461077844311,2,18,0.561707880882766,0.0291129452806099,0.0540540540540541,14,5.42169714624805,
ranked_0_enzyme_mimicB1-501EN285e,339,1612,0.0281370546857272,9.51032448377581,2,18,0.547575271143725,0.0281370546857272,0.0532544378698225,14,5.17770679513362,
ranked_0_enzyme_mimicB1-501EN380d,340,1743,0.0302446642373764,10.2529411764706,4,17,0.53289634433233,0.0302446642373764,0.0501474926253687,10,4.79592226271039,
ranked_0_enzyme_mimicB1-501EN225d,332,1638,0.0298110872492993,9.86746987951807,4,19,0.544696725413089,0.0298110872492993,0.0574018126888218,13,5.14321333673061,
ranked_0_enzyme_mimicB1-501EN234e,323,1542,0.0296521354537238,9.54798761609907,2,17,0.561041399968735,0.0296521354537238,0.0527950310559006,11,5.33948041459147,
ranked_0_enzyme_mimicB1-501EN289c,328,1627,0.0303386290743641,9.92073170731707,2,18,0.540541503570556,0.0303386290743641,0.055045871559633,11,4.832307749683,
ranked_0_enzyme_mimicB1-501EN1a,343,1707,0.0291033706715769,9.9533527696793,2,18,0.547711466014501,0.0291033706715769,0.0526315789473684,19,5.71099517501236,
ranked_0_enzyme_mimicB1-501EN155e,334,1650,0.0296703889518261,9.88023952095808,2,17,0.547654547909919,0.0296703889518261,0.0510510510510511,11,5.00530470590351,
ranked_0_enzyme_mimicB1-501EN370d,316,1359,0.0273056057866184,8.60126582278481,2,17,0.593753504913221,0.0273056057866184,0.053968253968254,17,6.52650190878039,
ranked_0_enzyme_mimicB1-501EN309c,337,1697,0.0299738589797937,10.0712166172107,4,19,0.552463918771532,0.0299738589797937,0.056547619047619,12,5.06715416136781,
ranked_0_enzyme_mimicB1-501EN48e,318,1502,0.0297998135031645,9.44654088050315,2,18,0.548410886909777,0.0297998135031645,0.056782334384858,14,5.29678788960975,
ranked_0_enzyme_mimicB1-501EN67c,322,1563,0.0302432228478551,9.70807453416149,4,19,0.557347483701251,0.0302432228478551,0.059190031152648,12,5.11615487316422,
ranked_0_enzyme_mimicB1-501EN103d,336,1616,0.0287135749822317,9.61904761904762,3,18,0.545482514101211,0.0287135749822317,0.0537313432835821,12,5.23308457711443,
ranked_0_enzyme_mimicB1-501EN276a,343,1714,0.0292227166555845,9.99416909620991,4,18,0.54938646121119,0.0292227166555845,0.0526315789473684,11,5.12478475099313,
ranked_0_enzyme_mimicB1-501EN257d,330,1614,0.0297319701575021,9.78181818181818,2,18,0.556023575355126,0.0297319701575021,0.0547112462006079,16,5.79778944459796,
ranked_0_enzyme_mimicB1-501EN249b,331,1530,0.0280142817907168,9.24471299093656,2,16,0.569637998792076,0.0280142817907168,0.0484848484848485,14,5.87591321065641,
ranked_0_enzyme_mimicB1-501EN82e,321,1531,0.0298091900311526,9.53894080996885,2,17,0.546844993725148,0.0298091900311526,0.053125,15,5.32091121495327,
ranked_0_enzyme_mimicB1-501EN371c,330,1682,0.0309846182186608,10.1939393939394,2,19,0.529336514904345,0.0309846182186608,0.0577507598784195,11,4.70332504375058,
ranked_0_enzyme_mimicB1-501EN59d,313,1590,0.0325632833620054,10.1597444089457,2,19,0.536935144039072,0.0325632833620054,0.0608974358974359,11,4.6668305070861,
ranked_0_enzyme_mimicB1-501EN404a,336,1624,0.0288557213930348,9.66666666666667,2,16,0.548647739495953,0.0288557213930348,0.0477611940298507,14,5.08869936034115,
ranked_0_enzyme_mimicB1-501EN268c,322,1487,0.0287726630676651,9.2360248447205,2,17,0.573978173918802,0.0287726630676651,0.0529595015576324,18,6.33163057990364,
ranked_0_enzyme_mimicB1-501EN200e,334,1597,0.0287173400945856,9.56287425149701,2,19,0.556180126928722,0.0287173400945856,0.0570570570570571,16,5.80892269515024,
ranked_0_enzyme_mimicB1-501EN399c,321,1567,0.0305101246105919,9.76323987538941,2,16,0.548762011612479,0.0305101246105919,0.05,16,5.7228777258567,
ranked_0_enzyme_mimicB1-501EN121b,330,1588,0.029253016487059,9.62424242424243,2,17,0.554023324665036,0.029253016487059,0.0516717325227964,12,5.22041079487888,
ranked_0_enzyme_mimicB1-501EN31e,340,1649,0.0286135693215339,9.7,4,18,0.533816722013088,0.0286135693215339,0.0530973451327434,11,4.95292382439702,
ranked_0_enzyme_mimicB1-501EN44a,326,1648,0.0311090136857008,10.1104294478528,2,17,0.537403888865455,0.0311090136857008,0.0523076923076923,11,4.69393109957527,
ranked_0_enzyme_mimicB1-501EN318b,330,1398,0.0257529704338215,8.47272727272727,2,16,0.577470601788783,0.0257529704338215,0.0486322188449848,17,6.92174633876762,
ranked_0_enzyme_mimicB1-501EN308a,312,1568,0.0323192348915822,10.0512820512821,4,19,0.546814764794492,0.0323192348915822,0.0610932475884244,11,4.75892489075769,
ranked_0_enzyme_mimicB1-501EN276b,343,1538,0.0262220176291068,8.96793002915452,2,16,0.557259261632439,0.0262220176291068,0.0467836257309942,17,5.71360373723424,
ranked_0_enzyme_mimicB1-501EN272e,331,1521,0.0278494918978303,9.19033232628399,2,18,0.571683193590959,0.0278494918978303,0.0545454545454545,19,5.97356037718575,
ranked_0_enzyme_mimicB1-501EN238b,333,1620,0.0293064148485835,9.72972972972973,2,19,0.559246821269525,0.0293064148485835,0.0572289156626506,15,5.42803647020515,
ranked_0_enzyme_mimicB1-501EN56e,332,1671,0.030411676919157,10.066265060241,2,18,0.547317114140289,0.030411676919157,0.054380664652568,13,4.96396461980854,
ranked_0_enzyme_mimicB1-501EN71b,319,1413,0.0278582835511918,8.858934169279,3,17,0.57079991586261,0.0278582835511918,0.0534591194968554,14,5.79245283018868,
ranked_0_enzyme_mimicB1-501EN125c,336,1665,0.0295842217484008,9.91071428571429,4,18,0.541002541265146,0.0295842217484008,0.0537313432835821,12,5.08985429992893,
ranked_0_enzyme_mimicB1-501EN81b,345,1703,0.0286990225817324,9.87246376811594,2,17,0.543948180738462,0.0286990225817324,0.0494186046511628,13,5.12000337040782,
ranked_0_enzyme_mimicB1-501EN52d,328,1615,0.0301148653688372,9.84756097560976,2,18,0.537078277214575,0.0301148653688372,0.055045871559633,14,5.09795256209443,
ranked_0_enzyme_mimicB1-501EN235c,331,1621,0.029680490707681,9.79456193353474,2,17,0.546433363449535,0.029680490707681,0.0515151515151515,14,5.09411333882633,
ranked_0_enzyme_mimicB1-501EN232d,318,1534,0.0304346963474396,9.64779874213837,2,18,0.563186483122665,0.0304346963474396,0.056782334384858,13,5.70257722754598,
ranked_0_enzyme_mimicB1-501EN29d,329,1507,0.0279301653198903,9.16109422492401,2,16,0.573822302317743,0.0279301653198903,0.0487804878048781,19,6.25326191711765,
ranked_0_enzyme_mimicB1-501EN365c,327,1674,0.0314065402150053,10.2385321100917,4,19,0.546538362761699,0.0314065402150054,0.0582822085889571,11,4.89035852985873,
ranked_0_enzyme_mimicB1-501EN245e,325,1588,0.0301614434947768,9.77230769230769,2,17,0.546643296874066,0.0301614434947768,0.0524691358024691,12,4.98685660018993,
ranked_0_enzyme_mimicB1-501EN116a,336,1642,0.0291755508173419,9.77380952380952,4,17,0.554906307414185,0.0291755508173419,0.0507462686567164,11,5.18047263681592,
ranked_0_enzyme_mimicB1-501EN281a,328,1623,0.0302640411725218,9.89634146341463,2,19,0.542723051791521,0.0302640411725218,0.0581039755351682,11,4.99308197210412,
ranked_0_enzyme_mimicB1-501EN280d,330,1595,0.0293819655521783,9.66666666666667,2,18,0.550654631069069,0.0293819655521783,0.0547112462006079,12,5.38734457032329,
ranked_0_enzyme_mimicB1-501EN227a,336,1685,0.0299395877754087,10.0297619047619,2,18,0.531514912686131,0.0299395877754087,0.0537313432835821,14,4.88896588486141,
ranked_0_enzyme_mimicB1-501EN29c,328,1622,0.0302453941970612,9.89024390243903,2,19,0.545520384716092,0.0302453941970612,0.0581039755351682,14,4.95472514358171,
ranked_0_enzyme_mimicB1-501EN36d,325,1570,0.0298195631528965,9.66153846153846,2,20,0.555973567619436,0.0298195631528965,0.0617283950617284,12,5.17758784425451,
ranked_0_enzyme_mimicB1-501EN271a,329,1565,0.0290051152791163,9.51367781155015,2,18,0.567753114239793,0.0290051152791163,0.0548780487804878,15,5.8387575061161,
ranked_0_enzyme_mimicB1-501EN314c,335,1622,0.0289927607471624,9.68358208955224,3,18,0.557027842414146,0.0289927607471624,0.0538922155688623,17,5.73999463759049,
ranked_0_enzyme_mimicB1-501EN134b,323,1550,0.0298059727323424,9.59752321981424,2,16,0.547233030127767,0.0298059727323424,0.0496894409937888,12,5.17212468511432,
ranked_0_enzyme_mimicB1-501EN322e,332,1485,0.0270265351435955,8.94578313253012,2,16,0.568399087525592,0.0270265351435955,0.0483383685800604,14,5.78351472354676,
ranked_0_enzyme_mimicB1-501EN164a,338,1599,0.0280757817849806,9.46153846153846,2,17,0.5606083174087,0.0280757817849806,0.0504451038575668,15,6.00965708566713,
ranked_0_enzyme_mimicB1-501EN49d,324,1530,0.0292397660818713,9.44444444444444,2,16,0.558420583189101,0.0292397660818713,0.0495356037151703,13,5.56060084852655,
ranked_0_enzyme_mimicB1-501EN190b,323,1533,0.029479068515278,9.4922600619195,2,18,0.550476931049686,0.029479068515278,0.0559006211180124,13,5.24177451300887,
ranked_0_enzyme_mimicB1-501EN204c,337,1602,0.028295888088173,9.50741839762611,4,19,0.571265826059994,0.028295888088173,0.056547619047619,18,6.48166596015261,
ranked_0_enzyme_mimicB1-501EN376e,324,1586,0.0303099797423843,9.79012345679012,2,16,0.541424736100662,0.0303099797423843,0.0495356037151703,12,5.04443297786951,
ranked_0_enzyme_mimicB1-501EN364a,330,1653,0.0304504006631666,10.0181818181818,2,20,0.561060509889668,0.0304504006631666,0.060790273556231,14,5.40268950907249,
ranked_0_enzyme_mimicB1-501EN386c,333,1487,0.0269003943702739,8.93093093093093,2,20,0.591640589783004,0.0269003943702739,0.0602409638554217,21,6.59904482796049,
ranked_0_enzyme_mimicB1-501EN301e,322,1532,0.0296433892533039,9.51552795031056,2,19,0.5460936316673,0.0296433892533039,0.059190031152648,13,5.00077397883168,
ranked_0_enzyme_mimicB1-501EN93c,329,1607,0.0297835273185559,9.76899696048632,2,18,0.536003797938359,0.0297835273185559,0.0548780487804878,11,4.82815627548373,
ranked_0_enzyme_mimicB1-501EN352a,339,1600,0.0279275977029551,9.43952802359882,4,15,0.55644530821522,0.0279275977029551,0.0443786982248521,21,6.48103541568484,
ranked_0_enzyme_mimicB1-501EN329c,330,1633,0.0300819747628258,9.8969696969697,2,17,0.5408153220319,0.0300819747628258,0.0516717325227964,11,5.07471677258911,
ranked_0_enzyme_mimicB1-501EN288d,331,1501,0.0274832921358601,9.06948640483384,3,16,0.552675991346686,0.0274832921358601,0.0484848484848485,15,6.50476975189966,
ranked_0_enzyme_mimicB1-501EN28c,335,1646,0.0294217535079095,9.82686567164179,4,18,0.542209660888326,0.0294217535079096,0.0538922155688623,11,4.92174457056037,
ranked_0_enzyme_mimicB1-501EN207d,323,1573,0.0302482549083707,9.73993808049536,2,17,0.534488872082207,0.0302482549083707,0.0527950310559006,15,5.12970405553526,
ranked_0_enzyme_mimicB1-501EN84b,326,1704,0.0321661160924965,10.4539877300614,4,19,0.545588995812171,0.0321661160924965,0.0584615384615385,10,4.83558282208589,
ranked_0_enzyme_mimicB1-501EN287a,329,1599,0.0296352583586626,9.72036474164134,4,18,0.555110293881972,0.0296352583586626,0.0548780487804878,17,5.84997034620802,
ranked_0_enzyme_mimicB1-501EN366c,341,1664,0.0287045023287908,9.75953079178886,2,17,0.55193026454886,0.0287045023287907,0.05,13,5.19929273762291,
ranked_0_enzyme_mimicB1-501EN83d,320,1628,0.0318965517241379,10.175,2,18,0.523671611272714,0.0318965517241379,0.0564263322884012,12,4.76206896551724,
ranked_0_enzyme_mimicB1-501EN90d,323,1565,0.0300944176297521,9.69040247678019,2,17,0.546553524886251,0.0300944176297521,0.0527950310559006,15,5.32571197815511,
ranked_0_enzyme_mimicB1-501EN376b,325,1554,0.0295156695156695,9.56307692307692,2,17,0.549268377675617,0.0295156695156695,0.0524691358024691,14,5.19335232668566,
ranked_0_enzyme_mimicB1-501EN209d,340,1720,0.0298455665452021,10.1176470588235,2,19,0.539670846515228,0.0298455665452021,0.056047197640118,12,4.93864306784661,
ranked_0_enzyme_mimicB1-501EN67a,322,1556,0.0301077765523113,9.66459627329193,4,19,0.554090027992976,0.0301077765523113,0.059190031152648,13,5.0429171262166,
ranked_0_enzyme_mimicB1-501EN211d,327,1586,0.029755539295698,9.70030581039755,2,22,0.564294321336954,0.029755539295698,0.0674846625766871,20,5.85970244460704,
ranked_0_enzyme_mimicB1-501EN193c,337,1594,0.028154585276247,9.45994065281899,4,16,0.545086367638296,0.028154585276247,0.0476190476190476,12,5.35232089868588,
ranked_0_enzyme_mimicB1-501EN237b,331,1532,0.0280509017669138,9.25679758308157,2,19,0.578197731554666,0.0280509017669138,0.0575757575757576,24,6.54173761787055,
ranked_0_enzyme_mimicB1-501EN392e,325,1585,0.0301044634377968,9.75384615384616,2,17,0.553370457094439,0.0301044634377968,0.0524691358024691,13,5.26383665716999,
ranked_0_enzyme_mimicB1-501EN331a,333,1428,0.0258330619776403,8.57657657657658,2,14,0.583203433203433,0.0258330619776403,0.0421686746987952,21,6.73759904482796,
ranked_0_enzyme_mimicB1-501EN200a,333,1531,0.027696371069865,9.1951951951952,2,17,0.553240202750006,0.0276963710698651,0.0512048192771084,15,5.97085639856724,
ranked_0_enzyme_mimicB1-501EN275b,338,1516,0.0266184397661229,8.97041420118343,2,17,0.571211388101398,0.0266184397661229,0.0504451038575668,15,6.03948870120977,
ranked_0_enzyme_mimicB1-501EN167a,329,1598,0.029616724738676,9.71428571428571,2,17,0.553827640266045,0.029616724738676,0.0518292682926829,13,5.34809845058937,
ranked_0_enzyme_mimicB1-501EN335d,333,1602,0.0289807880169326,9.62162162162162,2,16,0.553237769904437,0.0289807880169326,0.0481927710843374,17,5.55995151778284,
ranked_0_enzyme_mimicB1-501EN111b,330,1618,0.0298056553375702,9.80606060606061,3,20,0.558319445484517,0.0298056553375702,0.060790273556231,14,5.13617021276596,
ranked_0_enzyme_mimicB1-501EN89b,341,1525,0.0263067103674314,8.94428152492669,4,17,0.566366687286991,0.0263067103674314,0.05,15,6.07638433672589,
ranked_0_enzyme_mimicB1-501EN98a,340,1503,0.0260801665799063,8.84117647058824,2,16,0.568381610219845,0.0260801665799063,0.0471976401179941,20,6.7167100468506,
ranked_0_enzyme_mimicB1-501EN206b,342,1607,0.0275591226355233,9.39766081871345,2,16,0.556871036695598,0.0275591226355233,0.0469208211143695,15,5.73480132393545,
ranked_0_enzyme_mimicB1-501EN96e,322,1613,0.0312106963874538,10.0186335403727,4,18,0.544380023723283,0.0312106963874538,0.0560747663551402,11,4.89266848551692,
ranked_0_enzyme_mimicB1-501EN117a,328,1623,0.0302640411725218,9.89634146341463,2,18,0.531877977753157,0.0302640411725218,0.055045871559633,13,5.19991422391288,
ranked_0_enzyme_mimicB1-501EN101c,328,1644,0.030655627657194,10.0243902439024,2,18,0.543582706051321,0.030655627657194,0.055045871559633,11,4.82443872603864,
ranked_0_enzyme_mimicB1-501EN101e,329,1654,0.0306546074579287,10.0547112462006,3,18,0.547506913790661,0.0306546074579287,0.0548780487804878,11,4.88475795092297,
ranked_0_enzyme_mimicB1-501EN88e,328,1637,0.0305250988289699,9.98170731707317,2,19,0.529414577060031,0.0305250988289699,0.0581039755351682,11,4.80905497128366,
ranked_0_enzyme_mimicB1-501EN92c,329,1521,0.0281896359997035,9.24620060790274,2,19,0.551028847418131,0.0281896359997035,0.0579268292682927,22,7.20133071391504,
ranked_0_enzyme_mimicB1-501EN263d,327,1531,0.0287236637211309,9.36391437308869,2,18,0.574026362895763,0.0287236637211309,0.0552147239263804,18,6.67552203523386,
ranked_0_enzyme_mimicB1-501EN106b,334,1389,0.0249770728812645,8.31736526946108,4,16,0.607730700769622,0.0249770728812645,0.0480480480480481,21,7.98270126413839,
ranked_0_enzyme_mimicB1-501EN339a,336,1755,0.031183368869936,10.4464285714286,3,19,0.546558677912337,0.031183368869936,0.0567164179104478,13,5.51469438521677,
ranked_0_enzyme_mimicB1-501EN292e,336,1627,0.028909026297086,9.68452380952381,2,19,0.552346143161186,0.028909026297086,0.0567164179104478,15,5.11435678749112,
ranked_0_enzyme_mimicB1-501EN248e,323,1460,0.0280753033478838,9.04024767801858,3,15,0.578203873869508,0.0280753033478838,0.046583850931677,15,6.08811030132877,
ranked_0_enzyme_mimicB1-501EN87d,338,1623,0.028497181886819,9.60355029585799,4,18,0.559788209914384,0.028497181886819,0.0534124629080119,22,6.70977823819641,
ranked_0_enzyme_mimicB1-501EN79c,347,1740,0.0289850244040579,10.028818443804,3,19,0.555349796184549,0.0289850244040579,0.0549132947976879,12,5.14009428461961,
ranked_0_enzyme_mimicB1-501EN103c,336,1719,0.030543710021322,10.2321428571429,2,18,0.547088454651479,0.030543710021322,0.0537313432835821,11,5.00710732054016,
ranked_0_enzyme_mimicB1-501EN208b,328,1624,0.0302826881479824,9.90243902439024,2,16,0.540057943411602,0.0302826881479824,0.0489296636085627,11,5.02509882896994,
ranked_0_enzyme_mimicB1-501EN208a,329,1678,0.0310994143376084,10.2006079027356,2,17,0.539710652400622,0.0310994143376084,0.0518292682926829,12,4.99004744606717,
ranked_0_enzyme_mimicB1-501EN18c,344,1685,0.0285612583903993,9.79651162790698,2,18,0.549787511565042,0.0285612583903994,0.0524781341107872,12,5.07731032612381,
ranked_0_enzyme_mimicB1-501EN292b,336,1548,0.0275053304904051,9.21428571428571,2,16,0.570562704491276,0.0275053304904051,0.0477611940298507,18,6.05788912579957,
ranked_0_enzyme_mimicB1-501EN347c,329,1442,0.0267254800207577,8.76595744680851,2,16,0.571814887240419,0.0267254800207577,0.0487804878048781,17,7.26933056564608,
ranked_0_enzyme_mimicB1-501EN289a,328,1604,0.0299097486387708,9.78048780487805,2,18,0.540988329281909,0.0299097486387708,0.055045871559633,11,4.91763630939062,
ranked_0_enzyme_mimicB1-501EN395b,332,1722,0.0313398609543916,10.3734939759036,3,19,0.545839482947124,0.0313398609543916,0.0574018126888218,11,4.86148218250646,
ranked_0_enzyme_mimicB1-501EN129c,321,1578,0.0307242990654206,9.83177570093458,2,19,0.555580454195222,0.0307242990654206,0.059375,11,4.93541666666667,
ranked_0_enzyme_mimicB1-501EN326b,336,1667,0.0296197583511016,9.92261904761905,3,16,0.531986342030985,0.0296197583511016,0.0477611940298507,11,4.96933191186923,
ranked_0_enzyme_mimicB1-501EN13d,323,1515,0.0291329346383862,9.38080495356037,2,18,0.567259487815853,0.0291329346383862,0.0559006211180124,15,5.7243428263754,
ranked_0_enzyme_mimicB1-501EN222d,337,1731,0.030574395930479,10.272997032641,2,19,0.548734748127036,0.030574395930479,0.056547619047619,14,4.91435283312138,
ranked_0_enzyme_mimicB1-501EN231b,324,1355,0.0258953483927684,8.3641975308642,2,16,0.582613545576508,0.0258953483927684,0.0495356037151703,22,6.89725948859076,
ranked_0_enzyme_mimicB1-501EN52e,328,1654,0.0308420974117998,10.0853658536585,2,19,0.537502179450048,0.0308420974117998,0.0581039755351682,15,5.07706794957858,
ranked_0_enzyme_mimicB1-501EN220b,329,1558,0.0288753799392097,9.47112462006079,2,15,0.544038551789312,0.0288753799392097,0.0457317073170732,18,5.40147527615094,
ranked_0_enzyme_mimicB1-501EN152a,325,1679,0.0318898385565052,10.3323076923077,2,20,0.535221001564654,0.0318898385565052,0.0617283950617284,10,4.75489078822412,
ranked_0_enzyme_mimicB1-501EN288e,331,1629,0.0298269706124691,9.8429003021148,2,17,0.553256525675221,0.0298269706124691,0.0515151515151515,14,5.22070859653941,
